gtin_upc,ingredients,description,brand_owner,brand_name,subbrand_name,branded_food_category
76840003051,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, CORN SYRUP, SOYBEAN OIL, EGG YOLKS, COCOA, WHEAT FLOUR, COCONUT OIL, BUTTER (CREAM, SALT), COCOA (PROCESSED WITH ALKALI), INVERT SUGAR, WHOLE MILK, EGGS, SEA SALT, EGG WHITES, VANILLA EXTRACT, GUAR GUM, CARRAGEENAN, SOY LECITHIN, BAKING SODA, SALT, NATURAL FLAVOR, MALTED BARLEY FLOUR.","SALTED CARAMEL BROWNIE VANILLA ICE CREAM WITH SALTED CARAMEL SWIRLS & FUDGE BROWNIES TOPPED WITH CHOCOLATEY GANACHE & CARAMEL CUPS, SALTED CARAMEL BROWNIE",Ben & Jerry's Homemade Inc.,BEN & JERRY'S,,Ice Cream & Frozen Yogurt
76840000722,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, COCONUT OIL, EGG YOLKS, BUTTER (CREAM, SALT), COFFEE, WHEAT FLOUR, MILK PROTEIN CONCENTRATE, COCOA (PROCESSED WITH ALKALI), SOYBEAN OIL, GUAR GUM, NATURAL FLAVOR, SALT, CORN STARCH, CANOLA OIL, RUM, SOY LECITHIN, CHOCOLATE, BAKING SODA, CARRAGEENAN.","CHILLIN' THE ROAST TRUFFLES COLD BREW COFFEE ICE CREAM WITH CHOCOLATE COOKIE-COVERED COFFEE LIQUEUR TRUFFLES & FUDGE SWIRLS, CHILLIN' THE ROAST TRUFFLES",Ben & Jerry's Homemade Inc.,BEN & JERRY'S,,Ice Cream & Frozen Yogurt
70733778125,"ENRICHED UNBLEACHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHEAT GLUTEN, SUGAR, YEAST, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: SOYBEAN OIL, SALT, DISTILLED VINEGAR, CALCIUM PROPIONATE (PRESERVATIVE), DOUGH CONDITIONERS (DATEM, ENZYMES), MONOCALCIUM PHOSPHATE.","ENGLISH MUFFIN TOASTING BREAD, ENGLISH MUFFIN","General Mills, Inc.",COUNTRY HEARTH,,Breads & Buns
42800110893,"CHEESEBURGER FLAVOR PIZZA ROLLS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), TOMATO PUREE (WATER, TOMATO PASTE), WATER, REDUCED FAT CHEDDAR CHEESE (MILK, NONFAT MILK, CULTURES, SALT, MODIFIED CORN STARCH*, NATURAL FLAVOR*, ANNATTO, VITAMIN A PALMITATE, ENZYMES) *INGREDIENT NOT IN REGULAR CHEDDAR CHEESE, COOKED BEEF PIZZA TOPPING (HAMBURGER [BEEF, SALT, SPICE, NATURAL FLAVOR], WATER, BEEF, TEXTURED VEGETABLE PROTEIN [SOY FLOUR, CARAMEL COLOR], SOY PROTEIN CONCENTRATE, SODIUM PHOSPHATE, HYDROLYZED CORN AND SOY PROTEIN, MALTODEXTRIN, DEXTROSE, AUTOLYZED YEAST EXTRACT, ONION POWDER, GARLIC POWDER), VEGETABLE OIL. CONTAINS LESS THAN 2% OF: MODIFIED CORN STARCH, SUGAR, SALT, MODIFIED WHEY, DEFATTED SOY FLOUR, DRIED ONION, METHYLCELLULOSE, MALTODEXTRIN, DEXTROSE, MUSTARD, BUTTERMILK POWDER, NATURAL AND ARTIFICIAL FLAVOR, ONION, TBHQ (PRESERVATIVE), WHEY, EXTRACTIVES OF TUMERIC (COLOR). HAM AND CHEESE BITES: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, FULLY COOKED HONEY CURED HAM WATER ADDED CHUNKED AND FORMED (CURED WITH WATER, HONEY, SUGAR, SALT, SODIUM PHOSPHATE, SODIUM ERYTHORBATE, SODIUM NITRITE), REDUCED FAT CHEDDAR CHEESE (MILK, NONFAT DRY MILK, CULTURES, SALT, MODIFIED CORN STARCH, FLAVOR, ANNATTO, VITAMIN A PALMITATE, ENZYMES), VEGETABLE OIL, CONTAINS LESS THAN 2 % OF: MODIFIED CORN STARCH, SUGAR, MODIFIED WHEY, DEFATTED SOY FLOUR, SALT, METHYLCELLULOSE, DRIED CHEDDAR CHEESE (CULTURED MILK, SALT, ENZYMES), BROWN SUGAR, HYDROLYZED CORN PROTEIN, WHEY, MALTODEXTRIN, BUTTER (CREAM, SALT), XANTHAN GUM, YEAST EXTRACT, WHEY PROTEIN CONCENTRATE, TORULA YEAST, HYDROLYZED SOY PROTEIN, DRIED CHEDDAR CHEESE (MILK, CULTURES, SALT, ENZYMES), SPICE, NATURAL FLAVOR, ONION POWDER, BLUE CHEESE (CULTURED MILK, SALT, ENZYMES), BUTTER OIL, CALCIUM SILICATE, SILICON DIOXIDE, SODIUM PHOSPHATE, CITRIC ACID, MILK PROTEIN CONCENTRATE, DRIED BUTTERMILK, MONOGLYCERIDES, DRIED BLUE CHEESE (MILK, SALT, CULTURES, ENZYMES), SMOKE FLAVOR, ANNATTO EXTRACT, YEAST EXTRACT, MEDIUM CHAIN TRIGLYCERIDES, COLOR (YELLOW LAKES 5 AND 6, ANNATTO, TURMERIC), PROPIONIC ACID, ENZYME MODIFIED BLUE CHEESE (MILK, CULTURES, SALT, ENZYMES), LIPOLYZED BUTTER OIL, LACTIC ACID, TBHQ (PRESERVATIVE), ENZYME MODIFIED CHEDDAR CHEESE (MILK, CULTURES, SALT, ENZYMES), ENZYMES, DATEM. CHEDDAR BITES: CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, ANNATTO (COLOR]), WATER, BLEACHED WHEAT FLOUR, SOYBEAN OIL, YELLOW CORN FLOUR, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), MODIFIED FOOD STARCH, CONTAINS LESS THAN 2% OF: ANNATTO EXTRACT (COLOR), AUTOLYZED YEAST EXTRACT, BUTTER (CREAM, SALT), BUTTERMILK, CARAMEL COLOR, CELLULOSE GUM, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), CORN STARCH, DEXTROSE, EGG, GUAR GUM, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), MALTODEXTRIN, METHYLCELLULOSE, NATURAL FLAVOR, NONFAT MILK, PAPRIKA EXTRACT (COLOR), SALT, SODIUM ALGINATE, SODIUM TRIPOLYPHOSPHATE, SOY FLOUR, SPICES, SUGAR, WHEAT FLOUR, WHEY, YEAST. POTATO BITES: POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING OILS: CANOLA, SOYBEAN, COTTONSEED, SUNFLOWER, CORN). CONTAINS 2% OR LESS OF: DEHYDRATED POTATO FLAKES (POTATOES, MONO AND DIGLYCERIDES, SODIUM ACID PYROPHOSPHATE [TO MAINTAIN COLOR], CITRIC ACID [TO MAINTAIN FRESHNESS]), SALT, YELLOW CORN FLOUR, SODIUM ACID PYROPHOSPHATE ADDED TO MAINTAIN COLOR, DEXTROSE, NATURAL FLAVOR.","AMERICAN FAVORITES COOKED BEEF PIZZA TOPPING & REDUCED FAT CHEDDAR CHEESE IN A GOLDEN CRUST; HONEY CURED HAM & REDUCED FAT CHEDDAR CHEESE ROLL IN A CRISP CRUST; CHEDDAR CHEESE ROLLS IN A CRUST; DICED & FORMED POTATO ROUNDS MINI SNACK MIX, AMERICAN FAVORITES","General Mills, Inc.",TOTINO'S,,Other Snacks
50000993345,"ALMOND MILK (WATER, ALMONDS), OAT MILK (WATER, OAT FLOUR), SUGAR, COCONU OIL, PEA PROTEIN, NATURAL FLAVOR, POTASSIUM CITRATE, BAKING SODA, GELLAN GUM, GUAR GUM (FROM THE GUAR PLANT).","CARAMEL NON-DAIRY ALMONDMILK & OATMILK COFFEE CREAMER, CARAMEL",Nestle USA Inc.,STARBUCKS,,Milk Additives
732153028555,"NATURAL* BISON, UNCURED BACON - NO NITRITES OR NITRATES ADDED*** (PORK, WATER, SEA SALT, VINEGAR, CELERY POWDER), GOLDEN RAISINS, CHIA SEEDS","SWEET & SAVORY BISON & UNCURED BACON BITES, SWEET & SAVORY","General Mills, Inc.",EPIC,,Other Snacks
41196133073,"WATER, TOMATO PUREE (WATER, TOMATO PASTE), GREAT NORTHERN BEANS, KIDNEY BEANS, MEZZANINI RIGATI PASTA (SEMOLINA WHEAT, EGG WHITES). CONTAINS LESS THAN 2% OF: SPINACH, DRIED PARMESAN CHEESE (MILK, CULTURES, SALT, ENZYMES), SALT, MODIFIED FOOD STARCH, SOY PROTEIN ISOLATE, SUGAR, SPICE, OLIVE OIL, GARLIC POWDER. ONION POWDER, CITRIC ACID, SOY LECITHIN.","ITALIAN-STYLE BEAN & PASTA SOUP, ITALIAN-STYLE","General Mills, Inc.",PROGRESSO,,Chili & Stew
46000135243,"LIMED CORN FLOUR, PALM OIL. CONTAINS 2% OR LESS OF: WHEY, SALT, MALTODEXTRIN, ONION*, MONOSODIUM GLUTAMATE, JALAPENO PEPPER, SUGAR, NATURAL AND ARTIFICIAL FLAVOR, PARSLEY, GUM ARABIC, COLOR (RED 40 LAKE, YELLOW 5 LAKE, YELLOW 6 LAKE, PAPRIKA EXTRACT), CITRIC ACID, CHEDDAR CHEESE* (MILK, SALT, CULTURES, ENZYMES), BLUE CHEESE* (MILK, CULTURES, SALT, ENZYMES), LACTIC ACID, SUNFLOWER OIL.","SPICY JALAPENO CHEDDAR FLAVORED TACO SHELLS, SPICY JALAPENO CHEDDAR","General Mills, Inc.",OLD EL PASO,,Mexican Dinner Mixes
50000979677,"NONFAT MILK, SUGAR, HEAVY CREAM, BUTTERMILK, VEGETABLE OIL (HIGH OLEIC SOYBEAN OIL), NATURAL FLAVOR, GELLAN GUM.","VANILLA COFFEE CREAMER, VANILLA",Nestle USA Inc.,STARBUCKS,,Other Drinks
49000552096,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID NATURAL FLAVORS, CAFFEINE",MINI COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
50000382767,"NONFAT MILK, SUGAR, HEAVY CREAM, BUTTERMILK, VEGETABLE OIL (HIGH OLEIC SOYBEAN OIL), NATURAL FLAVOR, GELLAN GUM.","CARAMEL MACCHIATO COFFEE CREAMER, CARAMEL MACCHIATO",Nestle USA Inc.,STARBUCKS,,Milk Additives
50000676248,"NONFAT MILK, SUGAR, HEAVY CREAM, BUTTERMILK, VEGETABLE OIL (HIGH OLEIC SOYBEAN OIL), NATURAL FLAVOR, GELLAN GUM.","PUMPKIN SPICE COFFEE CREAMER, PUMPKIN SPICE",Nestle USA Inc.,STARBUCKS,,Milk Additives
50000600816,"NONFAT MILK, SUGAR, HEAVY CREAM, BUTTERMILK, VEGETABLE OIL (HIGH OLEIC SOYBEAN OIL), NATURAL FLAVOR, GELLAN GUM.","WHITE CHOCOLATE MOCHA CREAMER, WHITE CHOCOLATE MOCHA",Nestle USA Inc.,STARBUCKS,,Milk Additives
50000538003,"ALMOND MILK (WATER, ALMONDS), OAT MILK (WATER, OAT FLOUR), SUGAR, COCONUT OIL, PEA PROTEIN, POTASSIUM CITRATE, BAKING SODA, GELLAN GUM, GUAR GUM (FROM THE GUAR PLANT), NATURAL FLAVOR.","HAZELNUT NON-DAIRY COFFEE CREAMER, HAZELNUT",Nestle USA Inc.,STARBUCKS,,Milk Additives
50000372041,"NONFAT MILK, SUGAR, HEAVY CREAM, BUTTERMILK, VEGETABLE OIL (HIGH OLEIC SOYBEAN OIL), NATURAL FLAVOR, GELLAN GUM.","CINNAMON DOLCE LATTE CREAMER, CINNAMON DOLCE LATTE",Nestle USA Inc.,STARBUCKS,,Milk Additives
34000938384,"MALTITOL, CHOCOLATET+, COCOA BUTTER, COCOA PROCESSED WITH ALKALI+, POLYDEXTROSE+, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, VANILLIN (ARTIFICIAL FLAVOR).","SPECIAL DARK ZERO SUGAR CHOCOLATE CANDY, SPECIAL DARK",The Hershey Company,HERSHEY'S,,Chocolate
3447501,"PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, CONTAINS 2% OR LESS OF: VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), SALT, CHOCOLATE, SKIM MILK, WHEY (MILK), LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR).","MILK CHOCOLATE & PEANUT BUTTER EGG, MILK CHOCOLATE & PEANUT BUTTER",The Hershey Company,REESE'S,,Chocolate
35300005721,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, TOMATO PUREE (WATER, TOMATO PASTE), PEPPERONI PIZZA TOPPING (PEPPERONI MADE WITH PORK, CHICKEN AND BEEF [PORK, MECHANICALLY SEPARATED CHICKEN, BEEF, SALT, SPICE, DEXTROSE, OLEORESIN OF PAPRIKA, SODIUM ASCORBATE, GARLIC POWDER, SODIUM NITRITE, LACTIC ACID STARTER CULTURE, BHA AND BHT AND CITRIC ACID ADDED TO PROTECT FLAVOR], WATER, SOY PROTEIN ISOLATE), MOZZARELLA CHEESE SUBSTITUTE (WATER, PALM OIL, RENNET CASEIN, SOYBEAN OIL, POTATO STARCH, VITAL WHEAT GLUTEN, SODIUM ALUMINUM PHOSPHATE, SALT, POTASSIUM CHLORIDE, CITRIC ACID, POTASSIUM SORBATE [PRESERVATIVE], SODIUM CITRATE, SODIUM PHOSPHATE, TITANIUM DIOXIDE [ARTIFICIAL COLOR], MALTODEXTRIN, MAGNESIUM OXIDE, RIBOFLAVIN, VITAMIN A PALMITATE, VITAMIN B12), OIL BLEND (CANOLA, SOYBEAN AND/OR PARTIALLY HYDROGENATED SOYBEAN OIL). CONTAINS LESS THAN 2% OF: REHYDRATED PASTEURIZED PROCESS NONFAT MOZZARELLA CHEESE (WATER, NONFAT MILK, CHEESE CULTURES, SALT, ENZYMES, CITRIC ACID, VITAMIN A PALMITATE, VITAMIN B6, SODIUM ALUMINUM PHOSPHATE, SODIUM CITRATE, SODIUM PHOSPHATE), SUGAR, MODIFIED CORN STARCH, SALT, DRY YEAST, DEFATTED SOY FLOUR, DEXTROSE, SPICE, MONOCALCIUM PHOSPHATE, SODIUM BICARBONATE, BEET POWDER, REHYDRATED ENZYME MODIFIED CHEESE (WATER, MILK, CHEESE CULTURES, SALT, ENZYMES), CITRIC ACID, MALIC ACID, XANTHAN GUM, SORBITAN MONOSTEARATE, MALTODEXTRIN, ASCORBIC ACID, NATURAL FLAVOR.","PIZZA, PEPPERONI","General Mills, Inc.",JENO'S,CRISP 'N TASTY,Pizza
3468601,"MILK CHOCOLATE (SUGAR, MILK, COCOA BOTTER, CHOCOLATE, MILK FAT, LECITHIN (SOY), NATURAL&ARTIFICIAL FLAVOR), SUGAR, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, CONTAINS 2% OR LESS OF ARTIFICIAL COLOR (YELLOW 6), ARTIFICIAL FLAVOR, CALCIUM CHLORIDE, EGG WHITES.","MILK CHOCOLATE WITH SOFT FONDANT CENTER CREME EGG, MILK CHOCOLATE",The Hershey Company,CADBURY,,Eggs & Egg Substitutes
3466603,SORBITOL; CONTAINS 2% OR LESS OF: MALTODEXTRIN; CITRIC ACID; MAGNESIUM STEARATE; MALIC ACID; ASPARTAME*; ARTIFICIAL FLAVOR: MALTITOL; HYDROGENATED VEGETABLE OIL [SOYBEAN OIL; COTTONSEED OIL AND/OR PALM OIL]; MODIFIED CORNSTARCH; LECITHIN (SOY); ARTIFICIAL COLOR [RED 40 LAKE; BLUE 1 LAKE; RED 40; BLUE 1].,"RASPBERRY FRUIT+COOL DUO SUGAR FREE MINTS, RASPBERRY",The Hershey Company,ICE BREAKERS,,Chewing Gum & Mints
3460104,"SUGAR, COCONUT OIL, PALM OIL, COCOA, PEANUT OIL, CONTAINS 2% OR LESS OF: SALT, LECITHIN (SOY), ARTIFICIAL FLAVOR.","CHOCOLATE & PEANUT BUTTER SHELL TOPPING, CHOCOLATE & PEANUT BUTTER",The Hershey Company,REESE'S,,Baking Decorations & Dessert Toppings
3460007,"SUGAR, PALM OIL, COCONUT OIL, COCOA, CONTAINS 2% OR LESS OF: LECITHIN (SOY), NATURAL FLAVOR, SALT.","CHOCOLATE FLAVOR SHELL TOPPING, CHOCOLATE",The Hershey Company,HERSHEY'S,,Baking Decorations & Dessert Toppings
3451106,"CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WATER, SWEETENED CONDENSED SKIM MILK (SKIM MILK, SUGAR), CONTAINS 2% OR LESS OF: MODIFIED CORNSTARCH, NATURAL & ARTIFICIAL FLAVOR, SALT, DISODIUM PHOSPHATE, POTASSIUM SORBATE (TO MAINTAIN FRESHNESS), ARTIFICIAL COLOR (INCLUDING YELLOW 6, YELLOW 5, RED 40), XANTHAN GUM.","CARAMEL SUNDAE DREAM SYRUP, CARAMEL",The Hershey Company,HERSHEY'S,,Syrups & Molasses
3440508,"XYLITOL; GUM BASE; MANNITOL; MALTITOL; MALTITOL SYRUP; CONTAINS OR LESS OF NATURAL FLAVOR AND ARTIFICIAL FLAVOR; ARTIFICIAL COLOR YELLOW LAKE RED 40 LAKE; BLUE 1 LAKE; YELLOW 5; RED 40; BLUE 1]; GUM ACACIA LECITHIN (SOY), CITRIC ACID; MALIC ACID; ASPARTAME*; GELATIN; ACESULFAME POTASSIUM SORBITOL; NEOTAME; BHT, TO MAINTAIN FRESHNESS; SUCRALOSE","KIWI WATERMELON ICE CUBE, SUGAR FREE GUM, KIWI WATERMELON",The Hershey Company,ICE BREAKERS,,Chewing Gum & Mints
34000939213,"SUGAR, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &OR SAFFLOWER OIL), SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MIL) CORNSTARCH, CONTAINS 2% OR LESS OF NATURAL & ARTIFICIAL FLAVOR, LECITHIN (SOY), CARNAUBA WAX, CONFECTIONER'S GLAZE PGPR ARTIFICIAL COLOR (YELLOW 5, RED 40 LAKE, BLUE 1, BLUE 2 LAKE, YELLOW 6 LAKE, YELLOW 6).","BIRTHDAY CAKE FLAVORED CREME WITH SPRINKLES, BIRTHDAY CAKE",The Hershey Company,HERSHEY'S KISSES,,Candy
3433003,SUGAR; CORN SYRUP; CHOCOLATE; COCOA; INVERT SUGAR; MILK FAT; EGG WHITES; LECITHIN (SOY); COCOA BUTTER; OIL OF PEPPERMINT; PGPR; NATURAL FLAVOR; MILK.,"DARK CHOCOLATE COVERED PEPPERMINT PATTIE, DARK CHOCOLATE",The Hershey Company,YORK,,Candy
3431801,"HIGH FRUCTOSE CORN SYRUP; WATER; CORN SYRUP; CONTAINS 2% OR LESS OF: ARTIFICIAL FLAVOR; CITRIC ACID; SODIUM BENZOATE, TO MAINTAIN FRESHNESS; XANTHAN GUM; ARTIFICIAL COLOR [RED 40].","DELICIOUS STRAWBERRY SYRUP, DELICIOUS STRAWBERRY",The Hershey Company,HERSHEY'S,,Syrups & Molasses
3424102,MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; MILK FAT; LECITHIN (SOY); PGPR; NATURAL FLAVOR); ALMONDS; SUNFLOWER OIL.,"MILK CHOCOLATE BAR WITH WHOLE ALMONDS, MILK CHOCOLATE WITH WHOLE ALMONDS",The Hershey Company,HERSHEY'S,,Chocolate
3418509,"HIGH FRUCTOSE CORN SYRUP; CORN SYRUP; WATER; COCOA PROCESSED WITH ALKALI*; SUGAR; CONTAINS 2% OR LESS OF: SALT; MONO-AND DIGLYCERIDES*; XANTHAN GUM; POLYSORBATE 60; VANILLIN, ARTIFICIAL FLAVOR.","SPECIAL DARK MILDLY SWEET CHOCOLATE SYRUP, SPECIAL DARK",The Hershey Company,HERSHEY'S,,Syrups & Molasses
34000997190,"MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, PEANUTS, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), WHEAT FLOUR, GLYCERIN, COOCA, WATER, CORN SYRUP, HYDROGENATED VEGETABLE OIL (PALM KERNEL OIL, PALM OIL, SOYBEAN OIL), PARTIALLY DEFATTED PEANUTS, DEXTROSE, CONTAINS 2% OR LESS OF: CORN SYRUP SOLIDS, COCOA PROCESSED WITH ALKALI, WHEY (MILK), BAKING SODA, TAPIOCA STARCH, INVERT SUGAR, SKIM MILK, LECITHIN (SOY), XANTHAN GUM, SEA SALT, CHOCOLATE, SALT, MILK, VANILLIN (ARTIFICIAL FLAVOR), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS).","CHOCOLATE SNACK CAKE TOPPED WITH REESE'S PEANUT BUTTER CREME COVERED IN SMOOTH REAL MILK CHOCOLATE, CHOCOLATE",The Hershey Company,REESE'S,,"Cakes, Cupcakes, Snack Cakes"
34000951420,"SUGAR, VEGETABLE OIL (PALM OIL, PALM KERNEL OIL, SUNFLOWER OIL), SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MILK), ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CONTAINS 2% OR LESS OF: NATURAL & ARTIFICIAL FLAVOR, LECITHIN (SOY), SALT, COCOA BUTTER., BAKING SODA, ARTIFICIAL COLOR (YELLOW 5, RED 40, BLUE 1).","SUGAR COOKIE FLAVORED WHITE CREME WITH COOKIE PIECES, SUGAR COOKIE",The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000951345,"MILK CHOCOLATE (SUGAR, MILK, CHOCOLATE, COCOA BUTTER, MILK FAT, LECITHIN (SOY), NATURAL FLAVOR).","MILK CHOCOLATE HOW THE GRINCH STOLE CANDY, MILK CHOCOLATE",The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000950904,"SUGAR, VEGETABLE OIL (PALM OIL, PALM KERNEL OIL, SUNFLOWER OIL), SKIM MILK, CORN SYRUP SOLIDS, LACTOSE (MILK), ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, CONTAINS 2% OR LESS OF: NATURAL & ARTIFICIAL FLAVOR LECITHIN (SOY), SALT, COCOA BUTTER, BAKING SODA, ARTIFICIAL COLOR YELLOW 5. RED 40 BLUE 1).","SUGAR COOKIE WHITE CREME WITH COOKIE PIECES, SUGAR COOKIE",The Hershey Company,HERSHEY'S KISSES,,Candy
34000944361,"MILK CHOCOLATE (SUGAR, MILK, COCOA BUTTER, CHOCOLATE, LACTOSE, LECITHIN (SOY), PGPR, NATURAL & ARTIFICIAL FLAVOR), CORN SYRUP, INVERT SUGAR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL), SKIM MILK, CONTAINS 2% OR LESS OF: ARTIFICIAL FLAVOR, BAKING SODA, SALT.","MILK CHOCOLATE & CREAMY CARAMEL CARAMELLO MINIATURES, MILK CHOCOLATE & CREAMY CARAMEL",The Hershey Company,CADBURY,,Candy
34000943180,"MILK CHOCOLATE (SUGAR, MILK, COCOA BUTTER, CHOCOLATE, LACTOSE, LECITHIN (SOY), PGPR, NATURAL & ARTIFICIAL FLAVOR), SUGAR, CONTAINS 2% OR LESS OF: CORNSTARCH, ARTIFICIAL COLOR (INCLUDING RED 40 LAKE, BLUE 1 LAKE, YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE), GUM ACACIA, CORN SYRUP, TURMERIC (COLOR), VEGETABLE OIL (PALM KERNEL OIL, PALM OIL), ARTIFICIAL FLAVOR, INVERT SUGAR, SKIM MILK, BAKING SODA, SALT.","MILK CHOCOLATE RAINBOW MINI EGGS WITH A CRISP SUGAR SHELL, MILK CHOCOLATE",The Hershey Company,CADBURY,,Chocolate
34000938605,"ORGANIC MILK CHOCOLATE (ORGANIC SUGAR, ORGANIC COCOA* BUTTER, ORGANIC MILK, ORGANIC CHOCOLATE).","MILK CHOCOLATE ORGANIC CANDY, MILK CHOCOLATE",The Hershey Company,HERSHEY'S,,Chocolate
34000938377,"MALTITOL, COCOA BUTTER, CHOCOLATE+, POLYDEXTROSE+, CREAM (MILK)+, POLYGLYCITOL, MILK FAT, CONTAINS 2% OR ESS OF: CALCIUM CARBONATE, COCOA PROCESSED WITH ALKALI+, MALTODEXTRIN+, SODIUM CASEINATE (MILK), LECITHIN (SOY), NATURAL & ARTIFICIAL FLAVOR, PGPR.","CHOCOLATE ZERO SUGAR CANDY, CHOCOLATE",The Hershey Company,HERSHEY'S,,Chocolate
34000544028,"CORN SYRUP, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, CORNSTARCH, CONTAINS 2% OR LESS OF: PALM OIL, SALT, ARTIFICIAL FLAVOR, CITRIC ACID, MINERAL OIL, ARTIFICIAL COLOR (RED 40), LECITHIN (SOY).","STRAWBERRY TWISTS CANDY, STRAWBERRY",The Hershey Company,TWIZZLERS,,Candy
34000937325,MILK CHOCOLATE [SUGAR; MILK; CHOCOLATE; COCOA BUTTER; MILK FAT; LECITHIN (SOY); NATURAL FLAVOR].,"MILK CHOCOLATE CANDY, MILK CHOCOLATE",The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000476152,"PEANUTS, MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), SUGAR, DEXTROSE, VEGETABLE OIL (PALM OIL, SHEA OIL, SUNFLOWER OIL, PALM KERNEL OIL, &/OR SAFFLOWER OIL), CONTAINS 2% OR LESS OF: CHOCOLATE, SALT, SKIM MILK, WHEY (MILK), LECITHIN (SOY), TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), VANILLIN (ARTIFICIAL FLAVOR).","MILK CHOCOLATE & PEANUT BUTTER PUMPKINS, GHOSTS & BATS ASSORTED SNACK SIZE SHAPES, MILK CHOCOLATE & PEANUT BUTTER",The Hershey Company,REESE'S,,Candy
34000701759,"XYLITOL, GUM BASE, MALTITOL SYRUP, MANNITOL. CONTAINS 2% OR LESS OF: MALTODEXTRIN, NATURAL & ARTIFICIAL FLAVOR, MALIC ACID, CITRIC ACID, LECITHIN (SOY), ARTIFICIAL COLOR (BLUE 1 LAKE, RED 40, BLUE 1), ASPARTAME*, GELATIN, ACESULFAME POTASSIUM, GUM ACACIA, SORBITOL, BHT (TO MAINTAIN FRESHNESS), NEOTAME.","ARCTIC GRAPE ICE CUBES SUGAR FREE GUM, ARCTIC GRAPE",The Hershey Company,ICE BREAKERS,,Chewing Gum & Mints
